,file_name,class_value,workpiece_location,scenario_condition,scenario_exception
4149,Ch_000001622875.json,405_decreased-temperature,right,normal,0
4150,Ch_000001622876.json,405_decreased-temperature,left,faulty,0
4151,Ch_000001622877.json,405_decreased-temperature,right,faulty,0
4152,Ch_000001622878.json,405_decreased-temperature,left,faulty,0
4153,Ch_000001622879.json,405_decreased-temperature,right,faulty,0
4154,Ch_000001622880.json,405_decreased-temperature,left,faulty,0
4155,Ch_000001622881.json,405_decreased-temperature,right,faulty,0
4156,Ch_000001622882.json,405_decreased-temperature,left,faulty,0
4157,Ch_000001622883.json,405_decreased-temperature,right,faulty,0
4158,Ch_000001622884.json,405_decreased-temperature,left,faulty,0
4159,Ch_000001622885.json,405_decreased-temperature,right,faulty,0
4160,Ch_000001622886.json,405_decreased-temperature,left,normal,0
4161,Ch_000001622887.json,405_decreased-temperature,right,normal,0
4162,Ch_000001622888.json,405_decreased-temperature,left,normal,0
4163,Ch_000001622889.json,405_decreased-temperature,right,normal,0
4164,Ch_000001622890.json,405_decreased-temperature,left,normal,0
4165,Ch_000001622891.json,405_decreased-temperature,right,normal,0
4166,Ch_000001622892.json,405_decreased-temperature,left,normal,0
4167,Ch_000001622893.json,405_decreased-temperature,right,normal,0
4168,Ch_000001622894.json,405_decreased-temperature,left,normal,0
4169,Ch_000001622895.json,405_decreased-temperature,right,normal,0
4170,Ch_000001622896.json,405_decreased-temperature,left,faulty,0
4171,Ch_000001622897.json,405_decreased-temperature,right,faulty,0
4172,Ch_000001622898.json,405_decreased-temperature,left,faulty,0
4173,Ch_000001622899.json,405_decreased-temperature,right,faulty,0
4174,Ch_000001622900.json,405_decreased-temperature,left,faulty,0
4175,Ch_000001622901.json,405_decreased-temperature,right,faulty,0
4176,Ch_000001622902.json,405_decreased-temperature,left,faulty,0
4177,Ch_000001622903.json,405_decreased-temperature,right,faulty,0
4178,Ch_000001622904.json,405_decreased-temperature,left,faulty,0
4179,Ch_000001622905.json,405_decreased-temperature,right,faulty,0
4180,Ch_000001622906.json,405_decreased-temperature,left,normal,0
4181,Ch_000001622907.json,405_decreased-temperature,right,normal,0
4182,Ch_000001622908.json,405_decreased-temperature,left,normal,0
4183,Ch_000001622909.json,405_decreased-temperature,right,normal,0
4184,Ch_000001622910.json,405_decreased-temperature,left,normal,0
4185,Ch_000001622911.json,405_decreased-temperature,right,normal,0
4186,Ch_000001622912.json,405_decreased-temperature,left,normal,0
4187,Ch_000001622913.json,405_decreased-temperature,right,normal,0
4188,Ch_000001622914.json,405_decreased-temperature,left,normal,0
4189,Ch_000001622915.json,405_decreased-temperature,right,normal,0
4190,Ch_000001622916.json,405_decreased-temperature,left,faulty,0
4191,Ch_000001622917.json,405_decreased-temperature,right,faulty,0
4192,Ch_000001622918.json,405_decreased-temperature,left,faulty,0
4193,Ch_000001622919.json,405_decreased-temperature,right,faulty,0
4194,Ch_000001622920.json,405_decreased-temperature,left,faulty,0
4195,Ch_000001622921.json,405_decreased-temperature,right,faulty,0
4196,Ch_000001622922.json,405_decreased-temperature,left,faulty,0
4197,Ch_000001622923.json,405_decreased-temperature,right,faulty,0
4198,Ch_000001622924.json,405_decreased-temperature,left,faulty,0
4199,Ch_000001622925.json,405_decreased-temperature,right,faulty,0
4200,Ch_000001623126.json,501_increased-ang-velocity,left,normal,0
4201,Ch_000001623127.json,501_increased-ang-velocity,right,normal,0
4202,Ch_000001623128.json,501_increased-ang-velocity,left,normal,0
4203,Ch_000001623129.json,501_increased-ang-velocity,right,normal,0
4204,Ch_000001623130.json,501_increased-ang-velocity,left,normal,0
4205,Ch_000001623131.json,501_increased-ang-velocity,right,normal,0
4206,Ch_000001623132.json,501_increased-ang-velocity,left,normal,0
4207,Ch_000001623133.json,501_increased-ang-velocity,right,normal,0
4208,Ch_000001623134.json,501_increased-ang-velocity,left,normal,0
4209,Ch_000001623135.json,501_increased-ang-velocity,right,normal,0
4210,Ch_000001623136.json,501_increased-ang-velocity,left,faulty,0
4211,Ch_000001623137.json,501_increased-ang-velocity,right,faulty,0
4212,Ch_000001623138.json,501_increased-ang-velocity,left,faulty,0
4213,Ch_000001623139.json,501_increased-ang-velocity,right,faulty,0
4214,Ch_000001623140.json,501_increased-ang-velocity,left,faulty,0
4215,Ch_000001623141.json,501_increased-ang-velocity,right,faulty,0
4216,Ch_000001623142.json,501_increased-ang-velocity,left,faulty,0
4217,Ch_000001623143.json,501_increased-ang-velocity,right,faulty,0
4218,Ch_000001623144.json,501_increased-ang-velocity,left,faulty,0
4219,Ch_000001623145.json,501_increased-ang-velocity,right,faulty,0
4220,Ch_000001623146.json,501_increased-ang-velocity,left,faulty,0
4221,Ch_000001623147.json,501_increased-ang-velocity,right,normal,0
4222,Ch_000001623148.json,501_increased-ang-velocity,left,faulty,0
4223,Ch_000001623149.json,501_increased-ang-velocity,right,normal,0
4224,Ch_000001623150.json,501_increased-ang-velocity,left,faulty,0
4225,Ch_000001623151.json,501_increased-ang-velocity,right,normal,0
4226,Ch_000001623152.json,501_increased-ang-velocity,left,faulty,0
4227,Ch_000001623153.json,501_increased-ang-velocity,right,normal,0
4228,Ch_000001623154.json,501_increased-ang-velocity,left,faulty,0
4229,Ch_000001623155.json,501_increased-ang-velocity,right,normal,0
4230,Ch_000001623156.json,501_increased-ang-velocity,left,faulty,0
4231,Ch_000001623157.json,501_increased-ang-velocity,right,faulty,0
4232,Ch_000001623158.json,501_increased-ang-velocity,left,faulty,0
4233,Ch_000001623159.json,501_increased-ang-velocity,right,faulty,0
4234,Ch_000001623160.json,501_increased-ang-velocity,left,faulty,0
4235,Ch_000001623161.json,501_increased-ang-velocity,right,faulty,0
4236,Ch_000001623162.json,501_increased-ang-velocity,left,faulty,0
4237,Ch_000001623163.json,501_increased-ang-velocity,right,faulty,0
4238,Ch_000001623164.json,501_increased-ang-velocity,left,faulty,0
4239,Ch_000001623165.json,501_increased-ang-velocity,right,faulty,0
4240,Ch_000001623166.json,501_increased-ang-velocity,left,normal,0
4241,Ch_000001623167.json,501_increased-ang-velocity,right,normal,0
4242,Ch_000001623168.json,501_increased-ang-velocity,left,normal,0
4243,Ch_000001623169.json,501_increased-ang-velocity,right,normal,0
4244,Ch_000001623170.json,501_increased-ang-velocity,left,normal,0
4245,Ch_000001623171.json,501_increased-ang-velocity,right,normal,0
4246,Ch_000001623172.json,501_increased-ang-velocity,left,normal,0
4247,Ch_000001623173.json,501_increased-ang-velocity,right,normal,0
4248,Ch_000001623174.json,501_increased-ang-velocity,left,normal,0
4249,Ch_000001623175.json,501_increased-ang-velocity,right,normal,0
4250,Ch_000001623176.json,501_increased-ang-velocity,left,faulty,0
4251,Ch_000001623177.json,501_increased-ang-velocity,right,faulty,0
4252,Ch_000001623178.json,501_increased-ang-velocity,left,faulty,0
4253,Ch_000001623179.json,501_increased-ang-velocity,right,faulty,0
4254,Ch_000001623180.json,501_increased-ang-velocity,left,faulty,0
4255,Ch_000001623181.json,501_increased-ang-velocity,right,faulty,0
4256,Ch_000001623182.json,501_increased-ang-velocity,left,faulty,0
4257,Ch_000001623183.json,501_increased-ang-velocity,right,faulty,0
4258,Ch_000001623184.json,501_increased-ang-velocity,left,faulty,0
4259,Ch_000001623185.json,501_increased-ang-velocity,right,faulty,0
4260,Ch_000001623186.json,501_increased-ang-velocity,left,normal,0
4261,Ch_000001623187.json,501_increased-ang-velocity,right,normal,0
4262,Ch_000001623188.json,501_increased-ang-velocity,left,normal,0
4263,Ch_000001623189.json,501_increased-ang-velocity,right,normal,0
4264,Ch_000001623190.json,501_increased-ang-velocity,left,normal,0
4265,Ch_000001623191.json,501_increased-ang-velocity,right,normal,0
4266,Ch_000001623192.json,501_increased-ang-velocity,left,normal,0
4267,Ch_000001623193.json,501_increased-ang-velocity,right,normal,0
4268,Ch_000001623194.json,501_increased-ang-velocity,left,normal,0
4269,Ch_000001623195.json,501_increased-ang-velocity,right,normal,0
4270,Ch_000001623196.json,501_increased-ang-velocity,left,faulty,0
4271,Ch_000001623197.json,501_increased-ang-velocity,right,faulty,0
4272,Ch_000001623198.json,501_increased-ang-velocity,left,faulty,0
4273,Ch_000001623199.json,501_increased-ang-velocity,right,faulty,0
4274,Ch_000001623200.json,501_increased-ang-velocity,left,faulty,0
4275,Ch_000001623201.json,501_increased-ang-velocity,right,faulty,0
4276,Ch_000001623202.json,501_increased-ang-velocity,left,faulty,0
4277,Ch_000001623203.json,501_increased-ang-velocity,right,faulty,0
4278,Ch_000001623204.json,501_increased-ang-velocity,left,faulty,0
4279,Ch_000001623205.json,501_increased-ang-velocity,right,faulty,0
4280,Ch_000001623206.json,501_increased-ang-velocity,left,normal,0
4281,Ch_000001623207.json,501_increased-ang-velocity,right,normal,0
4282,Ch_000001623208.json,501_increased-ang-velocity,left,normal,0
4283,Ch_000001623209.json,501_increased-ang-velocity,right,normal,0
4284,Ch_000001623210.json,501_increased-ang-velocity,left,normal,0
4285,Ch_000001623211.json,501_increased-ang-velocity,right,normal,0
4286,Ch_000001623212.json,501_increased-ang-velocity,left,normal,0
4287,Ch_000001623213.json,501_increased-ang-velocity,right,normal,0
4288,Ch_000001623214.json,501_increased-ang-velocity,left,normal,0
4289,Ch_000001623215.json,501_increased-ang-velocity,right,normal,0
4290,Ch_000001623216.json,501_increased-ang-velocity,left,faulty,0
4291,Ch_000001623217.json,501_increased-ang-velocity,right,faulty,0
4292,Ch_000001623218.json,501_increased-ang-velocity,left,faulty,0
4293,Ch_000001623219.json,501_increased-ang-velocity,right,faulty,0
4294,Ch_000001623220.json,501_increased-ang-velocity,left,faulty,0
4295,Ch_000001623221.json,501_increased-ang-velocity,right,faulty,0
4296,Ch_000001623222.json,501_increased-ang-velocity,left,faulty,0
4297,Ch_000001623223.json,501_increased-ang-velocity,right,faulty,0
4298,Ch_000001623224.json,501_increased-ang-velocity,left,faulty,0
4299,Ch_000001623225.json,501_increased-ang-velocity,right,faulty,0
4300,Ch_000001623226.json,501_increased-ang-velocity,left,normal,0
4301,Ch_000001623227.json,501_increased-ang-velocity,right,normal,0
4302,Ch_000001623228.json,501_increased-ang-velocity,left,normal,0
4303,Ch_000001623229.json,501_increased-ang-velocity,right,normal,0
4304,Ch_000001623230.json,501_increased-ang-velocity,left,normal,0
4305,Ch_000001623231.json,501_increased-ang-velocity,right,normal,0
4306,Ch_000001623232.json,501_increased-ang-velocity,left,normal,0
4307,Ch_000001623233.json,501_increased-ang-velocity,right,normal,0
4308,Ch_000001623234.json,501_increased-ang-velocity,left,normal,0
4309,Ch_000001623235.json,501_increased-ang-velocity,right,normal,0
4310,Ch_000001623236.json,501_increased-ang-velocity,left,faulty,0
4311,Ch_000001623237.json,501_increased-ang-velocity,right,faulty,0
4312,Ch_000001623238.json,501_increased-ang-velocity,left,faulty,0
4313,Ch_000001623239.json,501_increased-ang-velocity,right,faulty,0
4314,Ch_000001623240.json,501_increased-ang-velocity,left,faulty,0
4315,Ch_000001623241.json,501_increased-ang-velocity,right,faulty,0
4316,Ch_000001623242.json,501_increased-ang-velocity,left,faulty,0
4317,Ch_000001623243.json,501_increased-ang-velocity,right,faulty,0
4318,Ch_000001623244.json,501_increased-ang-velocity,left,faulty,0
4319,Ch_000001623245.json,501_increased-ang-velocity,right,faulty,0
4320,Ch_000001623246.json,501_increased-ang-velocity,left,faulty,0
4321,Ch_000001623247.json,501_increased-ang-velocity,right,normal,0
4322,Ch_000001623248.json,501_increased-ang-velocity,left,faulty,0
4323,Ch_000001623249.json,501_increased-ang-velocity,right,normal,0
4324,Ch_000001623250.json,501_increased-ang-velocity,left,faulty,0
4325,Ch_000001623251.json,501_increased-ang-velocity,right,normal,0
4326,Ch_000001623252.json,501_increased-ang-velocity,left,faulty,0
4327,Ch_000001623253.json,501_increased-ang-velocity,right,normal,0
4328,Ch_000001623254.json,501_increased-ang-velocity,left,faulty,0
4329,Ch_000001623255.json,501_increased-ang-velocity,right,normal,0
4330,Ch_000001623256.json,501_increased-ang-velocity,left,normal,0
4331,Ch_000001623257.json,501_increased-ang-velocity,right,normal,0
4332,Ch_000001623258.json,501_increased-ang-velocity,left,normal,0
4333,Ch_000001623259.json,501_increased-ang-velocity,right,normal,0
4334,Ch_000001623260.json,501_increased-ang-velocity,left,normal,0
4335,Ch_000001623261.json,501_increased-ang-velocity,right,normal,0
4336,Ch_000001623262.json,501_increased-ang-velocity,left,normal,0
4337,Ch_000001623263.json,501_increased-ang-velocity,right,normal,0
4338,Ch_000001623264.json,501_increased-ang-velocity,left,normal,0
4339,Ch_000001623265.json,501_increased-ang-velocity,right,normal,0
4340,Ch_000001623266.json,501_increased-ang-velocity,left,faulty,0
4341,Ch_000001623267.json,501_increased-ang-velocity,right,faulty,0
4342,Ch_000001623268.json,501_increased-ang-velocity,left,faulty,0
4343,Ch_000001623269.json,501_increased-ang-velocity,right,faulty,0
4344,Ch_000001623270.json,501_increased-ang-velocity,left,faulty,0
4345,Ch_000001623271.json,501_increased-ang-velocity,right,faulty,0
4346,Ch_000001623272.json,501_increased-ang-velocity,left,faulty,0
4347,Ch_000001623273.json,501_increased-ang-velocity,right,faulty,0
4348,Ch_000001623274.json,501_increased-ang-velocity,left,faulty,0
4349,Ch_000001623275.json,501_increased-ang-velocity,right,faulty,0
4350,Ch_000001623276.json,501_increased-ang-velocity,left,faulty,0
4351,Ch_000001623277.json,501_increased-ang-velocity,right,faulty,0
4352,Ch_000001623278.json,501_increased-ang-velocity,left,faulty,0
4353,Ch_000001623279.json,501_increased-ang-velocity,right,faulty,0
4354,Ch_000001623280.json,501_increased-ang-velocity,left,faulty,0
4355,Ch_000001623281.json,501_increased-ang-velocity,right,faulty,0
4356,Ch_000001623282.json,501_increased-ang-velocity,left,faulty,0
4357,Ch_000001623283.json,501_increased-ang-velocity,right,faulty,0
4358,Ch_000001623284.json,501_increased-ang-velocity,left,faulty,0
4359,Ch_000001623285.json,501_increased-ang-velocity,right,faulty,0
4360,Ch_000001623286.json,501_increased-ang-velocity,left,normal,0
4361,Ch_000001623287.json,501_increased-ang-velocity,right,normal,0
4362,Ch_000001623288.json,501_increased-ang-velocity,left,normal,0
4363,Ch_000001623289.json,501_increased-ang-velocity,right,normal,0
4364,Ch_000001623290.json,501_increased-ang-velocity,left,normal,0
4365,Ch_000001623291.json,501_increased-ang-velocity,right,normal,0
4366,Ch_000001623292.json,501_increased-ang-velocity,left,normal,0
4367,Ch_000001623293.json,501_increased-ang-velocity,right,normal,0
4368,Ch_000001623294.json,501_increased-ang-velocity,left,normal,0
4369,Ch_000001623295.json,501_increased-ang-velocity,right,normal,0
4370,Ch_000001623296.json,501_increased-ang-velocity,left,faulty,0
4371,Ch_000001623297.json,501_increased-ang-velocity,right,faulty,0
4372,Ch_000001623298.json,501_increased-ang-velocity,left,faulty,0
4373,Ch_000001623299.json,501_increased-ang-velocity,right,faulty,0
4374,Ch_000001623300.json,501_increased-ang-velocity,left,faulty,0
4375,Ch_000001623301.json,501_increased-ang-velocity,right,faulty,0
4376,Ch_000001623302.json,501_increased-ang-velocity,left,faulty,0
4377,Ch_000001623303.json,501_increased-ang-velocity,right,faulty,0
4378,Ch_000001623304.json,501_increased-ang-velocity,left,faulty,0
4379,Ch_000001623305.json,501_increased-ang-velocity,right,faulty,0
4380,Ch_000001623306.json,501_increased-ang-velocity,left,normal,0
4381,Ch_000001623307.json,501_increased-ang-velocity,right,normal,0
4382,Ch_000001623308.json,501_increased-ang-velocity,left,normal,0
4383,Ch_000001623309.json,501_increased-ang-velocity,right,normal,0
4384,Ch_000001623310.json,501_increased-ang-velocity,left,normal,0
4385,Ch_000001623311.json,501_increased-ang-velocity,right,normal,0
4386,Ch_000001623312.json,501_increased-ang-velocity,left,normal,0
4387,Ch_000001623313.json,501_increased-ang-velocity,right,normal,0
4388,Ch_000001623314.json,501_increased-ang-velocity,left,normal,0
4389,Ch_000001623315.json,501_increased-ang-velocity,right,normal,0
4390,Ch_000001623316.json,501_increased-ang-velocity,left,faulty,0
4391,Ch_000001623317.json,501_increased-ang-velocity,right,faulty,0
4392,Ch_000001623318.json,501_increased-ang-velocity,left,faulty,0
4393,Ch_000001623319.json,501_increased-ang-velocity,right,faulty,0
4394,Ch_000001623320.json,501_increased-ang-velocity,left,faulty,0
4395,Ch_000001623321.json,501_increased-ang-velocity,right,faulty,0
4396,Ch_000001623322.json,501_increased-ang-velocity,left,faulty,0
4397,Ch_000001623323.json,501_increased-ang-velocity,right,faulty,0
4398,Ch_000001623324.json,501_increased-ang-velocity,left,faulty,0
4399,Ch_000001623325.json,501_increased-ang-velocity,right,faulty,0
4400,Ch_000001623326.json,502_decreased-ang-velocity,left,normal,0
4401,Ch_000001623327.json,502_decreased-ang-velocity,right,normal,0
4402,Ch_000001623328.json,502_decreased-ang-velocity,left,normal,0
4403,Ch_000001623329.json,502_decreased-ang-velocity,right,normal,0
4404,Ch_000001623330.json,502_decreased-ang-velocity,left,normal,0
4405,Ch_000001623331.json,502_decreased-ang-velocity,right,normal,0
4406,Ch_000001623332.json,502_decreased-ang-velocity,left,normal,0
4407,Ch_000001623333.json,502_decreased-ang-velocity,right,normal,0
4408,Ch_000001623334.json,502_decreased-ang-velocity,left,normal,0
4409,Ch_000001623335.json,502_decreased-ang-velocity,right,normal,0
4410,Ch_000001623336.json,502_decreased-ang-velocity,left,faulty,0
4411,Ch_000001623337.json,502_decreased-ang-velocity,right,faulty,0
4412,Ch_000001623338.json,502_decreased-ang-velocity,left,faulty,0
4413,Ch_000001623339.json,502_decreased-ang-velocity,right,faulty,0
4414,Ch_000001623340.json,502_decreased-ang-velocity,left,faulty,0
4415,Ch_000001623341.json,502_decreased-ang-velocity,right,faulty,0
4416,Ch_000001623342.json,502_decreased-ang-velocity,left,faulty,0
4417,Ch_000001623343.json,502_decreased-ang-velocity,right,faulty,0
4418,Ch_000001623344.json,502_decreased-ang-velocity,left,faulty,0
4419,Ch_000001623345.json,502_decreased-ang-velocity,right,faulty,0
4420,Ch_000001623346.json,502_decreased-ang-velocity,left,normal,0
4421,Ch_000001623347.json,502_decreased-ang-velocity,right,normal,0
4422,Ch_000001623348.json,502_decreased-ang-velocity,left,normal,0
4423,Ch_000001623349.json,502_decreased-ang-velocity,right,normal,0
4424,Ch_000001623350.json,502_decreased-ang-velocity,left,normal,0
4425,Ch_000001623351.json,502_decreased-ang-velocity,right,normal,0
4426,Ch_000001623352.json,502_decreased-ang-velocity,left,normal,0
4427,Ch_000001623353.json,502_decreased-ang-velocity,right,normal,0
4428,Ch_000001623354.json,502_decreased-ang-velocity,left,normal,0
4429,Ch_000001623355.json,502_decreased-ang-velocity,right,normal,0
4430,Ch_000001623356.json,502_decreased-ang-velocity,left,faulty,0
4431,Ch_000001623357.json,502_decreased-ang-velocity,right,faulty,0
4432,Ch_000001623358.json,502_decreased-ang-velocity,left,faulty,0
4433,Ch_000001623359.json,502_decreased-ang-velocity,right,faulty,0
4434,Ch_000001623360.json,502_decreased-ang-velocity,left,faulty,0
4435,Ch_000001623361.json,502_decreased-ang-velocity,right,faulty,0
4436,Ch_000001623362.json,502_decreased-ang-velocity,left,faulty,0
4437,Ch_000001623363.json,502_decreased-ang-velocity,right,faulty,0
4438,Ch_000001623364.json,502_decreased-ang-velocity,left,faulty,0
4439,Ch_000001623365.json,502_decreased-ang-velocity,right,faulty,0
4440,Ch_000001623366.json,502_decreased-ang-velocity,left,normal,0
4441,Ch_000001623367.json,502_decreased-ang-velocity,right,normal,0
4442,Ch_000001623368.json,502_decreased-ang-velocity,left,normal,0
4443,Ch_000001623369.json,502_decreased-ang-velocity,right,normal,0
4444,Ch_000001623370.json,502_decreased-ang-velocity,left,normal,0
4445,Ch_000001623371.json,502_decreased-ang-velocity,right,normal,0
4446,Ch_000001623372.json,502_decreased-ang-velocity,left,normal,0
4447,Ch_000001623373.json,502_decreased-ang-velocity,right,normal,0
4448,Ch_000001623374.json,502_decreased-ang-velocity,left,normal,0
4449,Ch_000001623375.json,502_decreased-ang-velocity,right,normal,0
4450,Ch_000001623376.json,502_decreased-ang-velocity,left,normal,0
4451,Ch_000001623377.json,502_decreased-ang-velocity,right,normal,0
4452,Ch_000001623378.json,502_decreased-ang-velocity,left,normal,0
4453,Ch_000001623379.json,502_decreased-ang-velocity,right,normal,0
4454,Ch_000001623380.json,502_decreased-ang-velocity,left,normal,0
4455,Ch_000001623381.json,502_decreased-ang-velocity,right,normal,0
4456,Ch_000001623382.json,502_decreased-ang-velocity,left,normal,0
4457,Ch_000001623383.json,502_decreased-ang-velocity,right,normal,0
4458,Ch_000001623384.json,502_decreased-ang-velocity,left,normal,0
4459,Ch_000001623385.json,502_decreased-ang-velocity,right,normal,0
4460,Ch_000001623386.json,502_decreased-ang-velocity,left,faulty,0
4461,Ch_000001623387.json,502_decreased-ang-velocity,right,faulty,0
4462,Ch_000001623388.json,502_decreased-ang-velocity,left,faulty,0
4463,Ch_000001623389.json,502_decreased-ang-velocity,right,faulty,0
4464,Ch_000001623390.json,502_decreased-ang-velocity,left,faulty,0
4465,Ch_000001623391.json,502_decreased-ang-velocity,right,faulty,0
4466,Ch_000001623392.json,502_decreased-ang-velocity,left,faulty,0
4467,Ch_000001623393.json,502_decreased-ang-velocity,right,faulty,0
4468,Ch_000001623394.json,502_decreased-ang-velocity,left,faulty,0
4469,Ch_000001623395.json,502_decreased-ang-velocity,right,faulty,0
4470,Ch_000001623396.json,502_decreased-ang-velocity,left,faulty,0
4471,Ch_000001623397.json,502_decreased-ang-velocity,right,faulty,0
4472,Ch_000001623398.json,502_decreased-ang-velocity,left,faulty,0
4473,Ch_000001623399.json,502_decreased-ang-velocity,right,faulty,0
4474,Ch_000001623400.json,502_decreased-ang-velocity,left,faulty,0
4475,Ch_000001623401.json,502_decreased-ang-velocity,right,faulty,0
4476,Ch_000001623402.json,502_decreased-ang-velocity,left,faulty,0
4477,Ch_000001623403.json,502_decreased-ang-velocity,right,faulty,0
4478,Ch_000001623404.json,502_decreased-ang-velocity,left,faulty,0
4479,Ch_000001623405.json,502_decreased-ang-velocity,right,faulty,0
4480,Ch_000001623406.json,502_decreased-ang-velocity,left,faulty,0
4481,Ch_000001623407.json,502_decreased-ang-velocity,right,faulty,0
4482,Ch_000001623408.json,502_decreased-ang-velocity,left,faulty,0
4483,Ch_000001623409.json,502_decreased-ang-velocity,right,faulty,0
4484,Ch_000001623410.json,502_decreased-ang-velocity,left,faulty,0
4485,Ch_000001623411.json,502_decreased-ang-velocity,right,faulty,0
4486,Ch_000001623412.json,502_decreased-ang-velocity,left,faulty,0
4487,Ch_000001623413.json,502_decreased-ang-velocity,right,faulty,0
4488,Ch_000001623414.json,502_decreased-ang-velocity,left,faulty,0
4489,Ch_000001623415.json,502_decreased-ang-velocity,right,faulty,0
4490,Ch_000001623416.json,502_decreased-ang-velocity,left,faulty,0
4491,Ch_000001623417.json,502_decreased-ang-velocity,right,faulty,0
4492,Ch_000001623418.json,502_decreased-ang-velocity,left,faulty,0
4493,Ch_000001623419.json,502_decreased-ang-velocity,right,faulty,0
4494,Ch_000001623420.json,502_decreased-ang-velocity,left,faulty,0
4495,Ch_000001623421.json,502_decreased-ang-velocity,right,faulty,0
4496,Ch_000001623422.json,502_decreased-ang-velocity,left,faulty,0
4497,Ch_000001623423.json,502_decreased-ang-velocity,right,faulty,0
4498,Ch_000001623424.json,502_decreased-ang-velocity,left,faulty,0
4499,Ch_000001623425.json,502_decreased-ang-velocity,right,faulty,0
4500,Ch_000001623426.json,502_decreased-ang-velocity,left,normal,0
4501,Ch_000001623427.json,502_decreased-ang-velocity,right,normal,0
4502,Ch_000001623428.json,502_decreased-ang-velocity,left,normal,0
4503,Ch_000001623429.json,502_decreased-ang-velocity,right,normal,0
4504,Ch_000001623430.json,502_decreased-ang-velocity,left,normal,0
4505,Ch_000001623431.json,502_decreased-ang-velocity,right,normal,0
4506,Ch_000001623432.json,502_decreased-ang-velocity,left,normal,0
4507,Ch_000001623433.json,502_decreased-ang-velocity,right,normal,0
4508,Ch_000001623434.json,502_decreased-ang-velocity,left,normal,0
4509,Ch_000001623435.json,502_decreased-ang-velocity,right,normal,0
4510,Ch_000001623436.json,502_decreased-ang-velocity,left,normal,0
4511,Ch_000001623437.json,502_decreased-ang-velocity,right,normal,0
4512,Ch_000001623438.json,502_decreased-ang-velocity,left,normal,0
4513,Ch_000001623439.json,502_decreased-ang-velocity,right,normal,0
4514,Ch_000001623440.json,502_decreased-ang-velocity,left,normal,0
4515,Ch_000001623441.json,502_decreased-ang-velocity,right,normal,0
4516,Ch_000001623442.json,502_decreased-ang-velocity,left,normal,0
4517,Ch_000001623443.json,502_decreased-ang-velocity,right,normal,0
4518,Ch_000001623444.json,502_decreased-ang-velocity,left,normal,0
4519,Ch_000001623445.json,502_decreased-ang-velocity,right,normal,0
4520,Ch_000001623446.json,502_decreased-ang-velocity,left,normal,0
4521,Ch_000001623447.json,502_decreased-ang-velocity,right,normal,0
4522,Ch_000001623448.json,502_decreased-ang-velocity,left,normal,0
4523,Ch_000001623449.json,502_decreased-ang-velocity,right,normal,0
4524,Ch_000001623450.json,502_decreased-ang-velocity,left,normal,0
4525,Ch_000001623451.json,502_decreased-ang-velocity,right,normal,0
4526,Ch_000001623452.json,502_decreased-ang-velocity,left,normal,0
4527,Ch_000001623453.json,502_decreased-ang-velocity,right,normal,0
4528,Ch_000001623454.json,502_decreased-ang-velocity,left,normal,0
4529,Ch_000001623455.json,502_decreased-ang-velocity,right,normal,0
4530,Ch_000001623456.json,502_decreased-ang-velocity,left,normal,0
4531,Ch_000001623457.json,502_decreased-ang-velocity,right,normal,0
4532,Ch_000001623458.json,502_decreased-ang-velocity,left,normal,0
4533,Ch_000001623459.json,502_decreased-ang-velocity,right,normal,0
4534,Ch_000001623460.json,502_decreased-ang-velocity,left,normal,0
4535,Ch_000001623461.json,502_decreased-ang-velocity,right,normal,0
4536,Ch_000001623462.json,502_decreased-ang-velocity,left,normal,0
4537,Ch_000001623463.json,502_decreased-ang-velocity,right,normal,0
4538,Ch_000001623464.json,502_decreased-ang-velocity,left,normal,0
4539,Ch_000001623465.json,502_decreased-ang-velocity,right,normal,0
4540,Ch_000001623466.json,502_decreased-ang-velocity,left,faulty,0
4541,Ch_000001623467.json,502_decreased-ang-velocity,right,faulty,0
4542,Ch_000001623468.json,502_decreased-ang-velocity,left,faulty,0
4543,Ch_000001623469.json,502_decreased-ang-velocity,right,faulty,0
4544,Ch_000001623470.json,502_decreased-ang-velocity,left,faulty,0
4545,Ch_000001623471.json,502_decreased-ang-velocity,right,faulty,0
4546,Ch_000001623472.json,502_decreased-ang-velocity,left,faulty,0
4547,Ch_000001623473.json,502_decreased-ang-velocity,right,faulty,0
4548,Ch_000001623474.json,502_decreased-ang-velocity,left,faulty,0
4549,Ch_000001623475.json,502_decreased-ang-velocity,right,faulty,0
4550,Ch_000001623476.json,502_decreased-ang-velocity,left,faulty,0
4551,Ch_000001623477.json,502_decreased-ang-velocity,right,faulty,0
4552,Ch_000001623478.json,502_decreased-ang-velocity,left,faulty,0
4553,Ch_000001623479.json,502_decreased-ang-velocity,right,faulty,0
4554,Ch_000001623480.json,502_decreased-ang-velocity,left,faulty,0
4555,Ch_000001623481.json,502_decreased-ang-velocity,right,faulty,0
4556,Ch_000001623482.json,502_decreased-ang-velocity,left,faulty,0
4557,Ch_000001623483.json,502_decreased-ang-velocity,right,faulty,0
4558,Ch_000001623484.json,502_decreased-ang-velocity,left,faulty,0
4559,Ch_000001623485.json,502_decreased-ang-velocity,right,faulty,0
4560,Ch_000001623486.json,502_decreased-ang-velocity,left,faulty,0
4561,Ch_000001623487.json,502_decreased-ang-velocity,right,faulty,0
4562,Ch_000001623488.json,502_decreased-ang-velocity,left,faulty,0
